"id";"word";"count"
1499;"breed";18
1500;"breeder";4
1501;"breeding";4
1502;"breeze";4
1503;"breezy";4
1504;"brethren";4
1505;"breve";3
1506;"brevity";10
1507;"brew";9
1508;"brewing";5
1509;"bribe";24
1510;"bribery";10
1511;"brick";16
1512;"bridal";3
1513;"bride";4
1514;"bridegroom";4
1515;"bridesmaid";3
1516;"bridge";8
1517;"bridle";22
1518;"briefly";8
1519;"brig";5
1520;"brigade";4
1521;"brighten";4
1522;"brightness";4
1523;"brilliant";5
1524;"brim";5
1525;"brimming";3
1526;"brimstone";4
1527;"brine";4
1528;"bring";3
1529;"brink";5
1530;"brisk";9
1531;"bristle";5
1532;"brittle";5
1533;"broadcast";4
1534;"broadside";11
1535;"brocade";3
1536;"broil";12
1537;"broke";3
1538;"broken";15
1539;"broker";5
1540;"brokerage";5
1541;"bronco";4
1542;"bronze";9
1543;"brood";4
1544;"brooding";11
1545;"brook";3
1546;"broom";5
1547;"broth";5
1548;"brothel";10
1549;"brother";13
1550;"brotherhood";16
1551;"brotherly";3
1552;"brow";13
1553;"brown";4
1554;"bruise";10
1555;"brunette";5
1556;"brunt";8
1557;"brush";20
1558;"brutal";5
1559;"brutality";10
1560;"brute";8
1561;"bubble";5
1562;"bubbling";7
1563;"buck";8
1564;"bucket";4
1565;"buckle";5
1566;"buckled";5
1567;"bud";4
1568;"buddy";9
1569;"budge";4
1570;"budget";7
1571;"buffalo";5
1572;"buffer";8
1573;"buffet";4
1574;"bug";7
1575;"bugaboo";9
1576;"buggy";4
1577;"bugle";9
1578;"build";4
1579;"builder";5
1580;"building";4
1581;"buildings";4
1582;"bulb";8
1583;"bulbous";12
1584;"bulge";4
1585;"bulk";15
1586;"bulkhead";5
1587;"bulky";5
1588;"bull";10
1589;"bulldog";9
1590;"bulldozer";5
1591;"bullet";8
1592;"bulletin";10
1593;"bulletproof";5
1594;"bullock";9
1595;"bully";8
1596;"bulwark";5
1597;"bum";13
1598;"bummer";4
1599;"bump";5
1600;"bun";5
1601;"bunch";4
1602;"bundle";4
1603;"bungalow";3
1604;"bunk";3
1605;"bunker";9
1606;"bunt";5
1607;"buoy";7
1608;"buoyancy";7
1609;"bur";11
1610;"burden";3
1611;"burdensome";8
1612;"bureau";29
1613;"bureaucracy";4
1614;"bureaucrat";4
1615;"burglar";3
1616;"burglary";4
1617;"burial";9
1618;"buried";10
1619;"burke";4
1620;"burlap";5
1621;"burlesque";10
1622;"burly";5
1623;"burn";18
1624;"burner";3
1625;"burning";5
1626;"burnished";4
1627;"burnout";4
1628;"burnt";10
1629;"burr";9
1630;"burrow";3
1631;"bursary";8
1632;"bury";40
1633;"bus";9
1634;"bush";5
1635;"bushel";16
1636;"bushy";5
1637;"business";7
1638;"buss";6
1639;"bust";3
1640;"busted";5
1641;"bustle";5
1642;"bustling";5
1643;"busy";10
1644;"butane";6
1645;"butcher";5
1646;"butler";5
1647;"butt";6
1648;"butter";13
1649;"butterfly";3
1650;"buttery";4
1651;"buttock";5
1652;"button";3
1653;"buttress";9
1654;"buxom";3
1655;"buy";4
1656;"buyer";13
1657;"buying";4
1658;"buzz";15
1659;"buzzed";3
1660;"buzzer";4
1661;"bye";3
1662;"bygone";10
1663;"bylaw";4
1664;"bystander";13
1665;"byte";3
1666;"cab";5
1667;"cabal";8
1668;"cabbage";3
1669;"cabin";7
1670;"cabinet";12
1671;"cable";13
1672;"cabriolet";5
1673;"cache";3
1674;"cacophony";10
1675;"cad";8
1676;"cadaver";5
1677;"caddy";4
1678;"cadence";24
1679;"cadet";8
1680;"cafe";4
1681;"cage";10
1682;"cairn";4
1683;"cake";4
1684;"calamity";4
1685;"calcareous";3
1686;"calculate";11
1687;"calculated";5
1688;"calculating";4
1689;"calculation";24
1690;"calculator";7
1691;"calculus";5
1692;"calendar";4
1693;"calender";4
1694;"calf";11
1695;"caliber";7
1696;"calibrate";3
1697;"calico";4
1698;"calipers";4
1699;"call";6
1700;"calligraphy";5
1701;"calling";6
1702;"callous";8
1703;"calls";4
1704;"calm";3
1705;"calmness";5
1706;"caloric";5
1707;"calorie";5
1708;"calorimeter";4
1709;"cam";4
1710;"camber";4
1711;"camel";4
1712;"cameo";3
1713;"cameraman";4
1714;"camisole";5
1715;"camouflage";8
1716;"camouflaged";5
1717;"camp";10
1718;"campaign";5
1719;"campaigner";4
1720;"campaigning";4
1721;"campus";3
1722;"canal";7
1723;"canary";5
1724;"cancel";10
1725;"canceling";4
1726;"cancellation";5
1727;"cancer";10
1728;"candid";11
1729;"candidacy";3
1730;"candidate";9
1731;"candied";4
1732;"candle";7
1733;"candlelight";9
1734;"candlestick";5
1735;"candor";7
1736;"candy";3
1737;"cane";8
1738;"canine";3
1739;"canister";5
1740;"canker";26
1741;"cannibalism";5
1742;"canning";5
1743;"cannon";13
1744;"canoe";4
1745;"canon";6
1746;"canonical";3
1747;"canons";4
1748;"canopy";5
1749;"canteen";4
1750;"canterbury";4
1751;"cantilever";4
1752;"canto";3
1753;"canton";3
1754;"canvas";9
1755;"canvass";3
1756;"cap";8
1757;"capability";10
1758;"capable";4
1759;"capacity";5
1760;"cape";8
1761;"caper";7
1762;"capillary";5
1763;"capital";6
1764;"capitalist";3
1765;"capitals";8
1766;"capitation";4
1767;"capitol";3
1768;"capitulation";5
1769;"caprice";3
1770;"capricious";8
1771;"caps";5
1772;"capsule";13
1773;"captain";13
1774;"caption";5
1775;"captivate";24
1776;"captivating";5
1777;"captive";8
1778;"captivity";5
1779;"captor";5
1780;"capture";4
1781;"car";4
1782;"caramel";3
1783;"carat";3
1784;"caravan";10
1785;"carbon";8
1786;"carcass";9
1787;"carcinoma";5
1788;"card";10
1789;"cardigan";4
1790;"cardinal";34
1791;"cardiomyopathy";5
1792;"cards";4
1793;"care";3
1794;"career";9
1795;"careful";8
1796;"carefully";5
1797;"carelessness";9
1798;"caress";3
1799;"caret";3
1800;"caretaker";4
1801;"cargo";36
1802;"caribou";5
1803;"caricature";4
1804;"caries";5
1805;"carnage";5
1806;"carnal";5
1807;"carnation";4
1808;"carnivorous";4
1809;"carol";28
1810;"carousel";3
1811;"carpenter";5
1812;"carriage";4
1813;"carried";4
1814;"carrier";10
1815;"carry";3
1816;"carrying";3
1817;"cart";13
1818;"cartel";10
1819;"carter";5
1820;"cartilage";8
1821;"cartographic";5
1822;"cartography";4
1823;"cartoon";4
1824;"cartouche";8
1825;"cartridge";3
1826;"carve";5
1827;"carver";5
1828;"carving";5
1829;"cascade";4
1830;"case";8
1831;"casein";5
1832;"cash";7
1833;"cashier";5
1834;"cashmere";4
1835;"casing";4
1836;"casino";3
1837;"cask";5
1838;"casket";5
1839;"cast";5
1840;"caste";5
1841;"caster";10
1842;"castle";10
1843;"castor";3
1844;"casual";7
1845;"casually";3
1846;"casualty";3
1847;"cat";8
1848;"catabolism";4
1849;"catalog";8
1850;"catalogue";8
1851;"catalysis";3
1852;"catalytic";3
1853;"catamaran";4
1854;"catapult";4
1855;"cataract";4
1856;"catastrophe";13
1857;"catch";12
1858;"catching";5
1859;"catechism";9
1860;"categorical";4
1861;"category";10
1862;"cater";4
1863;"caterer";4
1864;"caterpillar";3
1865;"cates";3
1866;"cathartic";10
1867;"cathedral";3
1868;"catheter";5
1869;"catholic";5
1870;"catnip";3
1871;"cattle";11
1872;"caucus";5
1873;"caudal";8
1874;"caulk";4
1875;"causal";5
1876;"causality";5
1877;"causation";11
1878;"caused";3
1879;"causeway";4
1880;"caution";13
1881;"cautionary";5
1882;"cautious";3
1883;"cautiously";4
1884;"cavalry";6
1885;"cave";26
1886;"caveat";8
1887;"cavern";5
1888;"cavernous";5
1889;"cavity";3
1890;"cayenne";9
1891;"cease";5
1892;"ceaseless";6
1893;"cede";15
1894;"ceiling";13
1895;"celebrant";4
1896;"celebrated";7
1897;"celebrating";5
1898;"celebration";9
1899;"celebrity";9
1900;"celestial";12
1901;"celibacy";5
1902;"cell";9
1903;"cellar";10
1904;"cellular";3
1905;"celluloid";4
1906;"cement";4
1907;"cemented";3
1908;"cemetery";4
1909;"censor";8
1910;"censure";5
1911;"census";10
1912;"cent";7
1913;"centenary";3
1914;"centennial";7
1915;"center";12
1916;"centimeter";3
1917;"central";8
1918;"centrality";4
1919;"centralization";7
1920;"centralize";7
1921;"centrally";5
1922;"centrifugal";4
1923;"centrifuge";5
1924;"centurion";3
1925;"century";4
1926;"ceramics";5
1927;"cereal";3
1928;"cereals";8
1929;"cerebral";5
1930;"ceremonial";3
1931;"ceremony";7
1932;"certainty";4
1933;"certificate";10
1934;"certify";9
1935;"cess";6
1936;"cessation";4
1937;"chaff";9
1938;"chafing";5
1939;"chagrin";4
1940;"chain";3
1941;"chair";19
1942;"chairman";4
1943;"chairperson";5
1944;"chairwoman";4
1945;"chaise";4
1946;"chalet";5
1947;"chalice";4
1948;"chalk";28
1949;"challenge";23
1950;"chamber";14
1951;"chambers";4
1952;"chameleon";9
1953;"champagne";3
1954;"champion";9
1955;"chance";15
1956;"chancellor";13
1957;"chandelier";5
1958;"chandler";5
1959;"change";59
1960;"changeable";34
1961;"changed";4
1962;"changer";3
1963;"changing";4
1964;"channel";29
1965;"chant";12
1966;"chaos";14
1967;"chaotic";4
1968;"chap";5
1969;"chapel";3
1970;"chaplain";8
1971;"chapman";5
1972;"chaps";4
1973;"chapter";10
1974;"char";5
1975;"character";5
1976;"characteristic";53
1977;"characterize";5
1978;"charade";8
1979;"charcoal";55
1980;"charge";9
1981;"chargeable";3
1982;"charger";10
1983;"chariot";4
1984;"charitable";4
1985;"charity";5
1986;"charm";8
1987;"charmed";6
1988;"charmer";3
1989;"charming";5
1990;"chart";10
1991;"charter";9
1992;"chartered";8
1993;"chase";5
1994;"chasm";9
1995;"chastisement";5
1996;"chastity";7
1997;"chat";3
1998;"chateau";4
1999;"chatter";4
2000;"chattering";4
2001;"chatty";13
2002;"chauffeur";4
2003;"cheap";10
2004;"cheat";9
2005;"check";5
2006;"checker";3
2007;"checkered";4
2008;"checkers";4
2009;"checklist";4
2010;"cheek";3
2011;"cheeks";3
2012;"cheep";3
2013;"cheer";6
2014;"cheerful";10
2015;"cheerfulness";8
2016;"cheering";16
2017;"cheery";4
2018;"cheesecake";4
2019;"cheetah";5
2020;"chemise";4
2021;"chemist";9
2022;"chemistry";3
2023;"cheque";4
2024;"cherish";8
2025;"cherry";4
2026;"chest";7
2027;"chestnut";5
2028;"chevron";4
2029;"chew";5
2030;"chic";5
2031;"chicane";7
2032;"chicken";8
2033;"chief";12
2034;"chiefly";8
2035;"chieftain";5
2036;"child";8
2037;"childhood";4
2038;"childish";30
2039;"chill";12
2040;"chilly";5
2041;"chime";8
2042;"chimera";6
2043;"chimes";3
2044;"chimney";10
2045;"china";4
2046;"chine";4
2047;"chinook";4
2048;"chip";5
2049;"chipping";3
2050;"chirp";30
2051;"chisel";5
2052;"chit";5
2053;"chivalry";3
2054;"chloroform";6
2055;"chocolate";7
2056;"choice";6
2057;"choir";9
2058;"choke";49
2059;"cholera";5
2060;"choose";5
2061;"choosing";4
2062;"chop";8
2063;"chopping";3
2064;"chops";8
2065;"choral";3
2066;"chords";12
2067;"chore";10
2068;"chorus";32
2069;"chosen";3
2070;"chowder";4
2071;"christening";3
2072;"chromatic";5
2073;"chromatography";5
2074;"chromosome";4
2075;"chronic";3
2076;"chronicle";7
2077;"chronological";5
2078;"chuck";7
2079;"chuckle";10
2080;"chunk";5
2081;"chunky";9
2082;"church";6
2083;"churchyard";4
2084;"churn";6
2085;"chute";4
2086;"chutney";5
2087;"ciao";8
2088;"cider";4
2089;"cigar";4
2090;"cigarette";5
2091;"cinch";4
2092;"cinder";9
2093;"cinema";3
2094;"cinematographer";4
2095;"cinematography";10
2096;"cinnamon";8
2097;"cipher";4
2098;"circle";9
2099;"circling";5
2100;"circuit";6
2101;"circular";8
2102;"circulate";28
2103;"circulation";15
2104;"circumcision";9
2105;"circumference";5
2106;"circumferential";5
2107;"circumscribed";5
2108;"circumstance";10
2109;"circumstantial";5
2110;"circumvention";8
2111;"circus";4
2112;"cirrus";4
2113;"cistern";9
2114;"citadel";5
2115;"citation";3
2116;"citizen";6
2117;"citrine";5
2118;"city";5
2119;"civic";4
2120;"civil";3
2121;"civilian";5
2122;"civility";4
2123;"civilization";10
2124;"civilized";4
2125;"clad";4
2126;"claim";9
2127;"claimant";8
2128;"clairvoyant";4
2129;"clam";5
2130;"clamor";6
2131;"clamp";8
2132;"clan";9
2133;"clandestine";5
2134;"clap";8
2135;"clarify";6
2136;"clarinet";4
2137;"clarion";4
2138;"clarity";4
2139;"clash";5
2140;"clashing";40
2141;"clasp";8
2142;"class";38
2143;"classic";8
2144;"classical";3
2145;"classics";3
2146;"classification";4
2147;"classify";4
2148;"classmate";3
2149;"clatter";7
2150;"clause";5
2151;"clauses";4
2152;"claw";3
2153;"claws";5
2154;"clay";32
2155;"clean";6
2156;"cleaning";4
2157;"cleanliness";3
2158;"cleanly";4
2159;"cleanse";3
2160;"cleansing";4
2161;"clearance";66
2162;"clearing";5
2163;"clearness";4
2164;"cleavage";7
2165;"cleave";4
2166;"clef";3
2167;"cleft";9
2168;"clemency";5
2169;"clergy";3
2170;"clergyman";3
2171;"clerical";4
2172;"clerk";10
2173;"clerkship";5
2174;"clever";5
2175;"cleverness";4
2176;"click";5
2177;"client";9
2178;"clientele";4
2179;"cliff";10
2180;"climate";7
2181;"climatology";5
2182;"climax";8
2183;"climb";4
2184;"cling";4
2185;"clip";5
2186;"clipper";3
2187;"clipping";7
2188;"clique";10
2189;"cloak";14
2190;"clock";5
2191;"clockwork";4
2192;"clog";8
2193;"cloister";8
2194;"close";8
2195;"closed";5
2196;"closeness";10
2197;"closet";5
2198;"closure";8
2199;"clot";5
2200;"cloth";8
2201;"clothe";4
2202;"clothes";4
2203;"clothesline";4
2204;"clothing";9
2205;"cloud";5
2206;"clouded";15
2207;"cloudiness";4
2208;"cloudy";14
2209;"clover";3
2210;"cloves";5
2211;"clown";7
2212;"club";4
2213;"clubhouse";4
2214;"clubs";4
2215;"clue";10
2216;"clump";7
2217;"clumsy";8
2218;"cluster";5
2219;"clutch";8
2220;"clutches";7
2221;"clutter";3
2222;"coach";9
2223;"coagulation";6
2224;"coal";4
2225;"coalesce";4
2226;"coalition";9
2227;"coast";41
2228;"coastal";3
2229;"coaster";3
2230;"coat";15
2231;"coating";10
2232;"coax";11
2233;"cobalt";4
2234;"cobble";3
2235;"cobbler";6
2236;"cobra";5
2237;"cocaine";4
2238;"cock";10
2239;"cockpit";12
2240;"cocktail";3
2241;"cocoa";4
2242;"cocoon";4
2243;"cod";4
2244;"code";9
2245;"codification";4
2246;"codify";4
2247;"coefficient";9
2248;"coerce";8
2249;"coercion";7
2250;"coercive";5
2251;"coexist";7
2252;"coexistence";38
2253;"coexisting";4
2254;"coffee";3
2255;"coffin";6
2256;"cog";16
2257;"cogent";8
2258;"cognate";9
2259;"cognition";4
2260;"cognitive";4
2261;"cohabitation";3
2262;"coherence";8
2263;"coherent";4
2264;"cohesion";4
2265;"cohort";3
2266;"coil";5
2267;"coiled";4
2268;"coin";11
2269;"coincide";51
2270;"coincidence";18
2271;"coincident";4
2272;"coinciding";5
2273;"coke";4
2274;"cold";8
2275;"coldly";4
2276;"coldness";12
2277;"colic";5
2278;"collaborator";4
2279;"collapse";8
2280;"collar";106
2281;"collate";13
2282;"collateral";7
2283;"collation";6
2284;"colleague";12
2285;"collect";4
2286;"collected";4
2287;"collection";4
2288;"collective";4
2289;"collectively";9
2290;"collector";7
2291;"college";4
2292;"collegiate";5
2293;"collide";4
2294;"collie";3
2295;"collision";28
2296;"collocation";10
2297;"colloquial";8
2298;"collusion";7
2299;"colon";3
2300;"colonel";5
2301;"colonial";4
2302;"colony";8
2303;"colophon";6
2304;"color";4
2305;"coloration";7
2306;"colored";3
2307;"coloring";18
2308;"colorless";5
2309;"colors";6
2310;"colossal";5
2311;"colt";7
2312;"column";7
2313;"columnar";3
2314;"coma";16
2315;"comatose";14
2316;"comb";7
2317;"combat";8
2318;"combatant";5
2319;"combative";8
2320;"combination";8
2321;"combinatorial";5
2322;"combine";4
2323;"combined";5
2324;"combustible";8
2325;"combustion";4
2326;"comedy";3
2327;"comet";7
2328;"comfort";57
2329;"comforter";4
2330;"comic";9
2331;"comical";3
2332;"coming";7
2333;"comma";9
2334;"command";10
2335;"commandant";4
2336;"commander";3
2337;"commanding";9
2338;"commemorate";9
2339;"commemoration";11
2340;"commemorative";3
2341;"commence";3
2342;"commend";4
2343;"commendable";9
2344;"commensurate";8
2345;"comment";10
2346;"commentary";9
2347;"commentator";9
2348;"commerce";4
2349;"commercial";5
2350;"commissary";7
2351;"commission";17
2352;"commissioner";7
2353;"commit";3
2354;"committal";3
2355;"committed";4
2356;"committee";8
2357;"commodity";3
2358;"commodore";5
2359;"common";8
2360;"commonly";5
2361;"commonplace";10
2362;"commons";3
2363;"commonwealth";7
2364;"commotion";10
2365;"commune";3
2366;"communicable";5
2367;"communicate";22
2368;"communication";20
2369;"communicative";4
2370;"communion";10
2371;"communism";11
2372;"communist";4
2373;"community";4
2374;"commutation";9
2375;"commutative";4
2376;"commute";7
2377;"commuter";6
2378;"compact";8
2379;"compaction";5
2380;"compactness";5
2381;"companion";6
2382;"companionship";5
2383;"company";4
2384;"comparable";10
2385;"comparative";9
2386;"comparatively";4
2387;"comparison";16
2388;"compartment";9
2389;"compass";8
2390;"compassion";8
2391;"compassionate";7
2392;"compatibility";3
2393;"compatible";8
2394;"compel";11
2395;"compelled";5
2396;"compelling";5
2397;"compendium";8
2398;"compensate";8
2399;"compensation";7
2400;"compensatory";3
2401;"competence";6
2402;"competency";4
2403;"competent";4
2404;"competition";9
2405;"competitive";8
2406;"competitor";8
2407;"compilation";10
2408;"compile";10
2409;"complacency";9
2410;"complacent";9
2411;"complain";5
2412;"complaint";5
2413;"complement";18
2414;"complementary";3
2415;"completed";3
2416;"completely";8
2417;"completeness";11
2418;"completing";6
2419;"completion";36
2420;"complex";5
2421;"complexed";4
2422;"complexion";11
2423;"complexity";12
2424;"compliance";57
2425;"compliant";5
2426;"complicate";4
2427;"complicated";15
2428;"complication";4
2429;"complicity";4
2430;"compliment";9
2431;"comply";5
2432;"complying";4
2433;"compo";8
2434;"component";5
2435;"compose";5
2436;"composed";4
2437;"composer";12
2438;"composite";5
2439;"composition";3
2440;"compost";4
2441;"composure";4
2442;"compound";8
2443;"comprehend";34
2444;"comprehension";7
2445;"comprehensive";12
2446;"compress";37
2447;"compressed";4
2448;"compressible";4
2449;"compression";9
2450;"comprise";5
2451;"compromise";4
2452;"comptroller";5
2453;"compulsion";9
2454;"compulsory";10
2455;"computable";5
2456;"computation";5
2457;"compute";3
2458;"computer";3
2459;"comrade";3
2460;"con";3
2461;"concatenation";10
2462;"concave";5
2463;"conceal";24
2464;"concealed";34
2465;"concealment";23
2466;"conceit";7
2467;"conceited";15
2468;"conceivable";3
2469;"concentrate";24
2470;"concentration";4
2471;"concentric";6
2472;"conception";14
2473;"concern";5
2474;"concerned";4
2475;"concert";6
2476;"concession";26
2477;"concessional";4
2478;"concierge";6
2479;"conciliation";14
2480;"concise";8
2481;"conclave";7
2482;"conclude";5
2483;"concluding";4
2484;"conclusion";5
2485;"concoction";4
2486;"concomitant";8
2487;"concord";4
2488;"concordance";34
2489;"concours";5
2490;"concourse";3
2491;"concrete";58
2492;"concurrence";4
2493;"concurrent";9
2494;"concurring";4
2495;"concussion";4
2496;"condemn";10
2497;"condemnation";14
2498;"condensation";3
2499;"condensed";4
2500;"condescending";3
2501;"condescension";8
2502;"condiment";9
2503;"condition";6
2504;"conditional";50
2505;"conditionally";30
2506;"conditioned";4
2507;"conditions";8
2508;"condolence";34
2509;"condone";5
2510;"conducive";13
2511;"conduct";13
2512;"conduction";7
2513;"conductivity";8
2514;"conductor";8
2515;"conduit";36
2516;"cone";8
2517;"confederate";7
2518;"confederation";10
2519;"confer";10
2520;"conference";8
2521;"confess";63
2522;"confession";4
2523;"confessional";8
2524;"confessions";3
2525;"confide";4
2526;"confidence";20
2527;"confident";27
2528;"confidential";9
2529;"confidentially";6
2530;"configuration";5
2531;"confine";36
2532;"confined";6
2533;"confinement";9
2534;"confines";5
2535;"confirm";3
2536;"confirmation";10
2537;"confirmatory";4
2538;"confirmed";4
2539;"confiscate";10
2540;"confiscation";9
2541;"conflagration";4
2542;"conflict";34
2543;"conflicting";10
2544;"confluence";13
2545;"conformance";9
2546;"conformation";5
2547;"conformity";12
2548;"confound";9
2549;"confounded";3
2550;"confront";8
2551;"confuse";4
2552;"confusion";5
2553;"congenial";7
2554;"congenital";5
2555;"congestion";8
2556;"conglomerate";8
2557;"conglomeration";4
2558;"congratulatory";5
2559;"congregate";4
2560;"congregation";3
2561;"congress";47
2562;"congressional";6
2563;"congressman";3
2564;"congruence";5
2565;"conic";4
2566;"conical";8
2567;"conjecture";8
2568;"conjugal";3
2569;"conjugate";3
2570;"conjugation";36
2571;"conjunction";3
2572;"conjunctive";3
2573;"conjure";10
2574;"conjuring";5
2575;"connect";3
2576;"connected";4
2577;"connection";4
2578;"connective";4
2579;"connoisseur";58
2580;"conquer";3
2581;"conqueror";3
2582;"conquest";7
2583;"conscience";7
2584;"conscientious";4
