word,joy,sadness,fear,anger,trust,disgust,surprise,anticipation
soldier,1,3,3,3,2,2,1,1
soldier,0,2,1,2,1,1,2,0
soldier,0,0,0,0,0,0,0,0
soldier,0,0,0,0,0,0,0,0
supplemental,0,0,0,0,2,0,0,0
supplemental,0,0,0,0,0,0,0,0
supplemental,0,0,0,0,1,0,0,0
smile,3,0,0,0,1,0,0,0
smile,3,0,0,0,0,0,2,2
smile,3,0,0,0,1,0,1,0
smile,3,0,0,0,1,0,3,1
smile,3,1,1,0,1,0,1,1
smile,3,0,0,0,0,0,0,0
smile,3,1,3,1,1,3,2,1
smile,3,0,0,0,3,0,1,0
meek,0,2,0,0,0,0,0,0
meek,0,1,1,0,1,1,0,0
meek,0,2,2,1,2,2,2,2
meek,0,1,0,0,0,0,0,0
meek,0,2,3,2,0,2,0,0
deceit,0,1,2,2,0,1,1,1
deceit,0,2,0,2,3,1,2,0
deceit,0,0,1,1,0,1,0,0
deceit,0,0,0,1,0,2,1,0
deceit,0,0,0,0,0,0,0,0
touching,0,0,0,0,0,0,0,0
touching,0,0,0,0,0,0,0,0
touching,0,0,0,0,1,0,0,0
touching,0,0,0,0,0,0,0,0
promise,2,1,1,0,3,0,0,2
promise,2,0,0,0,3,0,0,3
promise,2,0,0,0,2,0,0,0
promise,2,0,0,0,3,0,0,2
promise,2,0,2,0,3,0,0,2
sickly,0,1,0,0,0,1,0,0
sickly,0,2,1,0,0,2,0,0
sickly,0,0,0,0,0,0,0,0
sickly,0,2,1,0,0,2,0,0
sickly,0,3,3,2,0,3,1,1
attention,0,0,0,0,0,0,0,0
attention,1,0,0,0,1,0,0,0
attention,1,0,0,0,1,0,0,1
attention,0,0,0,0,1,0,0,0
attention,1,0,1,0,0,0,0,0
attention,0,0,0,0,0,0,0,0
attention,0,0,0,0,1,0,0,1
attention,0,0,0,0,0,0,0,0
attention,0,0,0,0,0,0,0,0
attention,1,0,0,0,3,0,0,0
attention,0,0,0,0,2,0,0,0
attention,0,1,1,2,0,1,1,2
attention,0,0,0,0,2,0,0,1
intolerant,0,0,0,0,0,0,0,0
intolerant,0,0,0,0,0,0,0,0
intolerant,0,0,1,1,0,1,0,0
anomaly,0,0,0,0,0,0,0,0
anomaly,0,1,2,0,0,1,2,1
anomaly,0,1,2,2,0,3,3,0
audacity,0,0,0,0,1,2,0,0
audacity,0,0,0,0,0,0,0,0
audacity,0,0,0,0,0,0,0,0
audacity,1,3,1,2,1,1,2,2
audacity,0,0,0,0,0,1,3,1
audacity,0,0,2,2,3,0,0,0
audacity,0,0,0,0,0,0,1,1
audacity,0,0,0,1,0,1,1,0
audacity,0,0,0,2,0,0,1,0
audacity,0,0,0,0,0,0,0,0
audacity,1,0,0,1,0,0,2,1
preface,1,0,0,0,3,0,0,2
preface,0,0,1,0,1,0,0,0
preface,0,0,0,0,0,0,0,1
preface,0,0,0,0,0,0,0,1
preface,0,0,0,0,0,0,0,2
gingerly,1,0,3,0,1,0,0,2
gingerly,0,0,0,0,0,0,0,0
gingerly,0,0,0,0,0,0,0,0
gingerly,0,0,0,0,0,0,0,1
contravention,0,0,0,0,0,0,0,0
contravention,0,0,0,1,0,1,0,0
contravention,0,1,0,1,0,2,1,1
contravention,0,3,3,3,0,3,1,0
contravention,0,0,0,0,0,0,0,0
decomposition,1,2,2,1,1,3,0,1
decomposition,0,0,0,0,0,2,0,0
decomposition,0,2,2,0,0,0,0,1
decomposition,0,0,0,0,0,0,0,0
seventh,1,1,0,0,0,0,0,0
seventh,0,0,0,0,0,0,0,0
seventh,0,0,0,0,0,0,0,0
seventh,0,0,0,0,0,0,0,0
class,0,0,0,0,0,0,0,0
class,0,0,0,0,0,0,0,0
class,0,0,0,0,1,0,0,0
class,0,1,0,1,1,0,0,0
class,0,0,0,0,0,0,0,0
vision,2,0,0,0,1,0,0,2
vision,2,0,0,0,2,0,3,3
vision,2,0,0,0,0,0,1,3
backwater,0,0,0,0,0,0,0,0
backwater,0,2,2,0,0,1,0,0
backwater,0,0,0,0,0,0,0,0
backwater,1,2,2,2,1,2,1,2
backwater,0,2,0,0,0,3,0,0
irritability,0,0,1,0,0,0,0,0
irritability,0,1,0,2,0,0,0,0
irritability,0,0,1,1,0,1,0,0
irritability,0,0,0,2,0,0,0,0
irritability,0,0,0,1,0,0,1,0
abundance,3,1,1,1,0,2,1,0
abundance,2,0,0,0,1,0,0,0
abundance,2,0,1,1,3,0,1,0
performer,1,0,0,1,0,1,1,0
performer,0,0,0,0,0,0,0,0
performer,0,0,0,0,0,0,0,0
performer,0,0,0,0,1,0,0,1
consistent,0,0,0,0,1,0,0,0
consistent,1,0,0,0,3,0,0,0
consistent,0,0,0,0,0,0,0,0
pry,0,0,0,0,3,0,0,0
pry,0,0,1,1,2,1,2,2
pry,0,0,1,2,0,1,0,2
threefold,0,0,0,0,0,0,0,0
threefold,0,2,1,0,0,0,1,0
threefold,0,0,0,0,0,0,0,0
threefold,0,0,0,0,0,0,0,0
threefold,0,0,0,0,0,0,0,0
tun,0,1,0,0,0,2,0,0
tun,0,0,0,0,0,0,0,0
tun,0,0,0,0,0,0,0,0
tun,0,0,0,0,0,0,0,0
shaggy,1,0,0,0,0,1,0,0
shaggy,0,0,0,0,0,0,0,0
shaggy,0,0,0,0,0,1,0,0
shaggy,0,0,0,0,0,0,0,0
whirlpool,1,0,0,0,0,0,0,0
whirlpool,0,0,2,0,0,0,0,0
whirlpool,1,0,2,2,0,0,3,0
whirlpool,0,0,3,1,0,1,1,0
whirlpool,0,1,2,1,0,0,2,0
madam,0,0,0,0,0,0,0,0
madam,0,0,0,0,0,0,0,0
madam,1,1,0,1,1,0,0,0
madam,1,0,0,0,0,0,0,0
madam,0,0,0,0,0,0,0,0
decreasing,0,1,0,0,0,0,0,0
decreasing,0,1,1,0,0,0,0,0
decreasing,0,0,0,0,0,0,0,0
redundancy,0,0,0,0,0,0,0,0
redundancy,0,0,0,1,0,0,0,0
redundancy,0,0,1,1,0,2,0,0
convocation,0,0,0,0,0,0,0,0
convocation,0,0,1,0,1,0,0,0
convocation,0,0,0,0,1,0,0,0
adventurous,3,0,1,0,3,0,3,3
adventurous,3,0,2,0,2,0,2,3
adventurous,3,2,0,3,1,1,3,2
adventurous,3,0,0,0,3,0,3,3
essentially,0,0,0,0,0,0,0,0
essentially,0,0,0,0,0,0,0,0
essentially,0,0,0,0,0,0,0,0
essentially,1,1,0,0,0,0,0,0
wrinkle,0,0,0,0,0,0,0,0
wrinkle,0,0,0,0,0,0,0,0
wrinkle,0,1,0,0,0,1,0,0
wrinkle,0,2,2,1,0,3,0,2
wrinkle,0,0,0,0,0,0,0,0
compel,0,1,2,1,0,0,0,0
compel,0,0,0,0,3,0,0,1
compel,0,0,0,0,0,0,0,0
compel,0,0,1,0,0,0,0,0
compel,0,0,0,0,1,0,0,1
foiled,0,0,0,0,0,0,0,0
foiled,0,2,1,2,0,1,1,0
foiled,0,0,1,1,0,1,1,0
foiled,0,2,0,2,0,2,0,0
foiled,0,0,0,0,0,0,0,0
inheritance,2,1,1,1,2,1,1,2
inheritance,2,0,0,0,2,0,3,3
inheritance,2,1,0,1,3,0,2,3
inheritance,2,1,0,0,0,0,0,2
inheritance,2,0,0,0,2,0,2,3
inheritance,2,0,0,0,1,0,1,2
footprint,0,0,1,1,2,1,1,1
footprint,0,0,1,0,0,0,0,0
footprint,0,0,0,0,0,0,0,0
footprint,0,0,0,0,0,0,0,0
footprint,0,0,0,0,0,0,0,0
footprint,0,0,1,0,0,2,1,0
lavender,1,0,0,0,0,0,0,0
lavender,1,0,0,0,0,0,0,0
lavender,0,0,0,0,0,0,0,0
lavender,0,0,0,0,0,0,0,0
lavender,0,0,0,0,0,0,0,0
offhand,0,0,0,0,0,0,0,0
offhand,0,0,0,0,0,0,0,0
offhand,0,0,0,0,0,0,1,0
offhand,0,1,0,0,0,0,0,0
offhand,0,0,0,0,0,0,0,0
offhand,0,0,1,1,0,2,2,0
lone,0,0,0,0,0,0,0,0
lone,0,2,0,0,0,0,0,0
lone,0,2,0,0,1,0,0,0
lone,0,2,0,0,0,0,0,0
prohibit,0,0,0,0,0,0,0,0
prohibit,0,0,2,0,0,1,0,0
prohibit,0,3,2,3,0,1,1,2
prohibit,0,1,1,0,1,0,0,0
prohibit,0,1,0,0,0,0,0,0
constipation,0,0,0,0,0,0,0,0
constipation,0,0,0,0,0,0,0,0
constipation,0,2,1,1,0,2,0,2
constipation,0,0,0,0,0,0,0,0
tree,3,1,0,2,1,2,3,2
tree,3,0,1,0,2,1,1,3
tree,3,1,0,0,2,0,0,0
sir,0,0,0,0,0,0,0,0
sir,0,0,0,0,0,0,0,0
sir,0,0,0,0,0,0,0,0
sir,0,0,0,0,1,0,0,0
daring,0,0,0,0,0,0,0,0
daring,0,0,3,2,0,1,1,0
daring,0,0,1,1,0,0,1,0
restitution,0,0,0,0,0,0,0,0
restitution,1,1,0,3,1,0,2,2
restitution,0,2,2,3,0,2,0,0
restitution,0,0,0,0,0,0,0,0
grotto,1,0,0,0,3,0,1,1
grotto,0,0,0,0,0,0,0,0
grotto,1,0,0,0,0,0,0,0
grotto,0,0,0,0,0,0,0,0
barrel,0,0,0,0,0,0,0,0
barrel,0,0,0,0,0,0,0,0
barrel,0,0,0,0,0,0,0,0
barrel,1,0,0,0,0,0,1,1
incorrect,0,0,0,0,2,0,0,0
incorrect,0,1,1,1,0,0,0,0
incorrect,0,0,0,0,0,0,0,0
incorrect,0,1,2,1,0,3,0,0
individuality,0,0,0,0,0,0,0,0
individuality,1,0,0,0,0,0,0,0
individuality,0,0,0,0,0,0,0,0
supreme,1,1,1,1,0,1,0,1
supreme,0,0,0,0,0,0,0,0
supreme,1,1,1,1,2,1,0,0
supreme,0,0,0,0,0,0,0,0
fray,0,0,1,1,0,0,0,0
fray,0,0,0,0,0,0,0,0
fray,0,0,0,3,0,0,0,0
fray,0,2,1,1,0,0,0,0
fray,0,0,2,2,0,1,1,1
perfection,3,0,0,0,3,0,2,3
perfection,3,0,0,0,3,0,3,2
perfection,3,0,0,0,2,0,0,1
flux,0,0,0,0,0,0,0,0
flux,0,0,0,0,0,0,0,0
flux,0,0,1,0,1,0,0,1
discredit,0,0,0,0,0,0,0,0
discredit,0,0,0,0,0,0,0,0
discredit,0,1,0,0,0,3,0,0
discredit,0,0,0,0,2,0,0,0
discredit,0,0,0,0,1,0,0,0
chirp,3,0,0,0,0,0,0,0
chirp,3,0,0,0,0,0,0,2
chirp,3,1,0,0,0,0,0,2
animated,1,0,0,0,0,0,0,0
animated,1,0,0,0,0,0,0,0
animated,1,0,0,0,0,0,1,0
animated,1,0,0,0,0,0,1,0
animated,0,0,0,0,0,0,0,0
animated,1,1,0,0,0,0,0,0
animated,0,0,0,0,0,0,0,0
animated,0,0,0,0,0,0,1,1
animated,1,0,0,0,0,0,1,0
evacuation,0,0,0,0,0,0,0,0
evacuation,0,2,2,0,0,0,2,1
evacuation,0,0,0,0,0,0,0,0
evacuation,0,1,1,1,0,0,1,1
evacuation,0,0,0,0,0,0,0,0
viscosity,0,0,0,0,0,0,0,0
viscosity,0,0,1,2,2,1,1,2
viscosity,0,0,0,0,0,0,0,0
slop,0,0,0,0,0,2,0,0
slop,0,0,0,0,0,2,0,0
slop,0,0,0,0,0,2,0,0
ability,1,0,1,1,1,1,1,2
ability,0,0,0,0,0,0,0,0
ability,1,0,0,0,1,0,0,1
ability,1,0,0,0,2,0,0,2
ability,0,0,0,0,0,0,0,0
ability,0,0,0,0,1,0,0,0
ability,0,0,0,0,0,0,0,0
ability,0,0,0,0,0,0,0,0
ability,0,0,0,0,0,0,0,0
ability,0,0,0,0,0,0,0,0
error,0,0,0,0,0,0,0,0
error,0,0,0,0,0,0,0,0
error,0,2,0,0,0,0,0,0
error,0,0,0,0,1,0,0,0
bones,0,1,1,0,0,0,0,0
bones,0,1,1,0,0,1,0,0
bones,0,0,0,0,0,0,0,0
bones,0,0,0,0,0,0,0,0
bones,0,2,3,2,1,3,3,1
lying,0,0,0,0,0,0,0,0
lying,0,3,3,3,3,3,3,3
lying,0,0,0,2,0,3,0,0
lying,0,1,1,1,0,2,1,0
lying,0,1,0,1,0,1,0,0
lying,0,1,0,2,0,2,0,0
inadequacy,0,1,0,0,0,1,0,0
inadequacy,0,1,0,1,0,0,0,0
inadequacy,0,0,0,0,0,0,0,0
inadequacy,0,2,3,3,1,1,0,0
inadequacy,0,2,0,0,1,0,0,0
frequency,0,0,0,0,0,0,0,0
frequency,0,0,0,0,0,0,1,1
frequency,0,0,0,0,0,0,0,0
frequency,1,0,1,0,1,0,1,2
superficial,0,0,0,0,0,0,0,0
superficial,0,0,0,0,0,0,0,0
superficial,0,0,0,1,0,1,0,0
superficial,0,0,0,0,0,0,0,0
potion,0,0,0,0,0,0,0,0
potion,0,0,0,0,0,0,0,0
potion,1,0,0,0,3,1,1,2
potion,1,0,0,0,0,0,0,0
reprint,1,0,0,0,0,0,0,0
reprint,0,0,0,0,0,0,0,0
reprint,0,1,0,1,1,1,0,0
reprint,0,0,0,0,0,0,0,0
reprint,1,0,0,0,2,0,0,1
conducive,0,0,0,0,0,0,0,0
conducive,0,0,0,0,0,0,0,0
conducive,0,0,0,0,0,0,0,0
conducive,0,0,0,0,0,0,0,0
conducive,0,0,0,0,1,0,0,1
salary,0,0,0,0,0,0,0,0
salary,0,0,0,0,0,0,1,2
salary,0,2,1,0,1,1,0,2
sheriff,0,0,1,0,2,0,0,0
sheriff,0,0,0,1,2,0,0,0
sheriff,0,1,2,1,3,0,0,1
sheriff,0,0,1,0,3,0,0,0
sheriff,1,1,2,0,3,0,0,1
evident,0,0,0,0,0,0,0,0
evident,0,0,0,0,0,0,2,1
evident,0,0,0,0,1,0,0,0
evident,0,0,0,0,1,0,0,0
evident,0,0,0,0,0,0,0,0
evident,0,0,0,0,0,1,1,0
lance,0,0,0,0,0,0,0,0
lance,0,2,2,0,0,1,0,1
lance,0,0,1,0,0,0,0,0
lance,0,0,0,0,0,0,0,0
lance,0,0,0,0,0,0,0,0
performer,0,0,0,0,0,0,0,0
performer,1,1,0,0,0,0,1,1
performer,0,0,0,0,0,0,0,0
performer,0,0,0,0,0,0,0,1
vessel,1,1,2,2,2,1,1,2
vessel,0,0,0,0,0,0,0,0
vessel,0,0,0,0,1,0,0,0
vessel,0,0,0,0,0,0,0,0
vessel,0,0,0,0,0,0,0,0
retroactive,0,0,0,0,1,0,0,0
retroactive,0,0,0,0,0,0,0,0
retroactive,0,0,0,0,0,0,0,0
slut,0,0,0,3,0,3,1,0
slut,0,2,0,1,0,3,0,0
slut,0,0,0,2,0,3,0,0
slut,0,1,1,1,0,3,0,0
sue,0,0,0,0,0,0,0,0
sue,0,0,0,0,0,0,0,0
sue,0,1,3,3,0,2,1,2
sue,0,0,0,0,0,0,0,0
charcoal,0,0,0,0,0,0,0,0
charcoal,0,1,1,0,1,1,0,0
charcoal,0,0,0,0,0,0,0,0
charcoal,0,0,0,0,0,0,0,0
equilibration,0,0,0,0,0,0,0,0
equilibration,0,0,0,0,1,0,0,0
equilibration,0,0,0,0,0,0,0,0
lever,0,0,0,0,0,0,0,0
lever,1,1,1,1,1,1,1,1
lever,0,0,0,0,0,0,0,0
lever,0,0,0,0,0,0,1,1
lever,0,0,0,0,0,0,0,0
witness,0,0,0,0,0,0,0,0
witness,0,1,1,1,2,0,1,0
witness,0,0,1,0,2,1,1,1
witness,0,0,1,0,2,0,0,0
witness,0,0,0,0,0,0,0,0
eloquence,0,0,0,0,0,0,0,0
eloquence,0,0,0,0,1,0,0,0
eloquence,0,0,0,0,0,0,0,0
eloquence,1,0,0,0,2,0,0,1
immigration,0,0,0,0,0,0,0,0
immigration,1,0,0,0,0,0,0,1
immigration,1,0,2,1,2,1,0,2
immigration,1,0,1,1,0,0,0,0
infection,0,0,1,0,0,0,0,0
infection,0,0,0,0,0,0,0,0
infection,0,1,1,0,0,1,0,0
infection,0,1,2,1,0,2,0,1
infection,0,1,1,0,0,1,0,0
genteel,0,0,0,0,0,0,0,0
genteel,1,0,0,0,0,0,0,0
genteel,0,0,0,0,0,0,0,0
vehicle,0,0,0,0,0,0,0,0
vehicle,0,0,0,0,0,0,0,0
vehicle,0,0,0,0,0,0,0,0
vehicle,0,0,0,0,0,0,0,0
aplomb,2,0,0,0,0,0,0,0
aplomb,2,0,0,0,1,0,2,1
aplomb,2,0,0,1,1,0,1,1
commissary,0,0,0,0,0,0,0,0
commissary,0,0,0,0,0,0,0,0
commissary,0,0,1,0,3,0,0,2
dinner,1,0,0,0,0,0,0,1
dinner,0,0,0,0,0,0,0,0
dinner,1,0,0,0,0,0,0,0
dinner,0,0,0,0,0,0,0,0
participate,1,1,1,1,2,0,0,0
participate,0,0,0,0,0,0,0,0
participate,0,0,0,0,0,0,0,0
participate,0,0,0,0,1,0,0,0
crystal,1,0,0,0,0,0,0,0
crystal,0,0,0,0,0,0,0,0
crystal,1,0,0,0,0,0,0,0
crystal,1,0,0,0,2,0,1,2
trance,0,0,1,0,0,0,0,1
trance,0,0,1,0,0,0,0,0
trance,1,2,2,2,2,1,2,2
trance,0,0,0,0,0,1,0,0
trance,0,0,1,0,0,0,1,1
collocation,0,0,0,0,0,0,0,0
collocation,0,0,0,0,0,0,0,0
collocation,0,0,0,0,0,0,0,0
yacht,0,0,0,0,0,0,0,0
yacht,0,0,0,0,0,0,0,0
yacht,0,0,0,0,0,0,0,0
yacht,0,0,0,0,1,0,0,0
inaction,0,0,0,0,0,0,0,0
inaction,0,0,0,0,0,0,0,0
inaction,0,0,0,0,0,0,0,0
inaction,0,1,3,0,0,0,1,0
throne,0,0,0,0,2,0,0,0
throne,0,0,0,0,0,0,0,0
throne,0,0,0,0,2,0,0,0
appalling,0,1,1,0,0,3,1,0
appalling,0,0,3,2,0,3,0,0
appalling,0,2,3,2,0,2,0,0
appalling,0,0,3,1,0,2,2,0
appalling,0,0,0,0,0,1,0,0
injurious,0,2,2,3,0,0,1,0
injurious,0,0,0,0,0,0,0,0
injurious,0,0,2,2,0,2,0,0
injurious,0,2,1,1,0,1,0,0
implicated,0,0,0,0,0,0,0,0
implicated,0,0,0,0,0,0,0,0
implicated,0,0,0,0,0,0,0,0
implicated,0,0,1,1,0,0,0,1
lobbyist,0,0,0,1,0,1,0,0
lobbyist,0,0,0,0,0,0,0,0
lobbyist,0,0,0,0,0,0,0,0
lobbyist,0,0,0,0,1,0,0,0
lobbyist,0,1,1,0,0,1,0,0
fitness,1,0,0,0,0,0,0,0
fitness,0,0,0,0,0,0,0,0
fitness,0,0,0,0,0,0,0,1
fitness,0,0,0,0,0,0,0,0
crunch,0,0,1,1,0,0,0,0
crunch,1,1,0,0,0,0,1,0
crunch,0,0,0,0,0,0,0,0
crunch,1,0,0,0,2,1,0,1
interval,0,0,0,0,0,0,0,0
interval,0,0,0,0,0,0,0,0
interval,0,0,0,0,0,0,0,1
interval,0,0,0,0,0,0,0,1
interval,0,0,0,0,0,0,0,0
antiquarian,0,0,0,0,1,0,0,0
antiquarian,1,1,0,0,2,1,0,2
antiquarian,1,0,0,0,3,0,1,3
antiquarian,0,0,0,0,0,0,0,1
antiquarian,0,0,0,0,0,0,0,0
antiquarian,0,0,0,0,0,0,0,0
unconstitutional,0,0,0,0,0,0,0,0
unconstitutional,0,2,2,3,1,2,0,0
unconstitutional,0,0,0,1,0,0,0,0
unconstitutional,0,0,0,0,0,0,0,0
unconstitutional,0,1,1,0,2,0,0,0
day,0,0,0,0,0,0,0,0
day,1,0,0,0,1,0,1,1
day,0,0,0,0,1,0,0,0
day,0,0,0,0,0,0,0,1
ominous,0,0,2,0,0,0,0,2
ominous,0,1,2,0,0,0,0,2
ominous,0,1,3,1,0,0,0,2
immutable,1,1,1,1,1,1,1,1
immutable,0,0,0,0,0,0,0,0
immutable,1,1,0,1,2,0,3,2
immutable,0,0,0,0,0,0,0,0
roomy,0,0,0,0,0,0,0,0
roomy,1,0,2,0,2,0,2,0
roomy,0,0,0,0,0,0,0,0
forceps,0,1,2,0,2,1,1,1
forceps,0,0,0,0,0,0,0,0
forceps,1,1,1,0,1,0,0,1
forceps,0,0,0,0,0,0,0,0
forceps,0,0,2,0,0,0,0,1
principal,1,0,0,0,3,0,0,1
principal,0,0,0,0,0,0,0,0
principal,1,0,0,0,2,0,0,0
principal,0,0,1,1,2,0,0,0
principal,0,0,0,1,1,0,0,1
differently,1,1,0,0,1,0,2,2
differently,0,0,0,1,1,1,3,1
differently,0,0,0,0,0,0,0,0
differently,0,2,1,2,1,2,0,1
differently,0,0,2,0,0,0,2,1
marry,3,2,2,1,1,2,2,1
marry,3,1,1,1,2,1,2,2
marry,2,0,0,0,2,0,0,2
marry,3,1,1,0,1,1,0,2
marry,3,1,1,0,3,0,0,1
nationality,0,0,0,0,0,0,0,0
nationality,0,0,0,0,1,0,0,0
nationality,0,0,0,0,0,0,0,0
titular,0,0,0,0,0,0,0,0
titular,0,0,0,0,1,0,0,0
titular,0,0,0,0,0,0,0,0
titular,0,0,0,0,0,0,0,0
titular,0,0,0,0,1,0,0,0
cracker,0,0,1,1,0,1,1,0
cracker,0,0,1,2,0,1,0,0
cracker,0,0,0,0,0,0,0,0
cracker,0,0,0,0,0,0,0,0
cracker,0,0,0,0,1,0,1,2
advised,1,0,0,0,2,0,1,1
advised,0,0,0,0,2,0,0,0
advised,0,0,0,0,1,0,0,0
advised,0,0,0,0,2,0,0,0
bearings,0,0,1,0,1,0,0,1
bearings,0,0,0,0,0,0,0,0
bearings,0,0,0,0,0,0,0,0
hooked,0,0,0,0,0,0,0,0
hooked,0,0,0,0,0,0,0,0
hooked,0,0,1,0,0,1,0,0
hooked,0,0,1,0,0,1,0,0
transitional,0,0,1,1,0,0,1,1
transitional,0,0,0,0,0,0,0,0
transitional,0,0,0,0,0,0,0,0
transitional,0,0,1,0,0,0,2,2
watercourse,0,0,0,0,0,0,0,0
watercourse,1,0,0,0,1,0,1,0
watercourse,0,0,0,0,0,0,0,0
pas,0,0,0,0,0,0,0,0
pas,0,0,1,1,0,2,0,0
pas,0,0,0,0,0,0,0,0
cultivation,0,0,0,0,0,0,0,0
cultivation,0,0,0,0,0,0,0,0
cultivation,0,0,0,0,0,0,0,0
overgrown,0,0,0,0,0,0,0,0
overgrown,0,0,0,0,0,0,0,0
overgrown,0,0,0,0,0,1,0,0
overgrown,0,0,0,0,0,0,0,0
abeyance,0,0,0,0,0,0,0,0
abeyance,0,1,1,1,2,2,0,0
abeyance,0,0,0,0,0,0,0,1
recommendation,0,0,0,0,0,0,0,0
recommendation,0,0,0,0,0,0,0,0
recommendation,1,0,0,0,1,0,0,0
recommendation,0,0,0,0,2,0,0,0
recommendation,0,0,0,0,0,0,0,0
thermocouple,0,0,1,1,0,0,0,2
thermocouple,0,0,0,0,0,0,0,0
thermocouple,0,0,0,0,0,0,0,0
thermocouple,1,0,0,0,3,0,0,2
filings,0,0,0,0,0,0,0,0
filings,0,0,0,0,0,0,0,0
filings,0,0,0,0,0,0,0,0
author,0,0,0,0,1,0,0,0
author,1,1,2,2,3,1,2,2
author,0,0,0,0,0,0,0,0
author,1,0,0,0,1,0,0,0
author,0,0,0,0,0,0,0,0
author,0,0,0,0,0,0,0,1
loss,0,2,2,2,0,1,1,0
loss,0,3,3,3,0,3,0,0
loss,0,3,1,0,0,0,0,0
loss,0,3,3,2,0,1,1,0
loss,0,3,1,0,0,0,0,0
redress,1,0,0,0,1,0,0,0
redress,1,1,0,2,0,1,0,1
redress,0,0,0,0,0,0,0,1
redress,1,0,0,0,0,0,0,0
pretext,0,0,1,1,1,0,0,1
pretext,0,0,0,0,0,0,0,2
pretext,0,0,0,0,0,0,1,1
pretext,0,0,0,0,0,0,0,2
pretext,0,1,1,0,0,0,1,0
cartography,0,0,0,0,2,0,0,2
cartography,0,0,0,0,0,0,0,0
cartography,0,0,0,0,0,0,0,0
cartography,0,0,0,0,0,0,0,0
afford,0,0,0,0,0,0,0,0
afford,1,2,2,1,0,1,1,1
afford,0,0,0,0,0,0,0,0
afford,0,0,0,0,0,0,0,0
mourn,0,3,0,0,0,1,0,1
mourn,0,3,1,1,0,0,0,0
mourn,0,3,3,3,2,1,1,1
whine,0,2,1,1,0,0,0,0
whine,0,3,2,0,0,3,0,0
whine,1,2,2,1,3,2,1,3
whine,0,0,0,0,0,0,0,0
whine,0,2,1,1,0,2,0,0
nectar,0,0,0,0,0,0,0,0
nectar,1,0,0,0,0,0,0,0
nectar,0,0,0,0,0,0,0,0
nectar,0,0,0,0,0,0,0,0
caster,0,0,0,0,1,0,0,0
caster,0,0,0,0,3,0,0,0
caster,0,0,0,0,0,0,0,0
caster,0,0,0,0,0,0,0,0
caster,0,0,0,0,0,0,0,0
lottery,0,0,0,0,0,0,2,2
lottery,0,0,0,0,0,0,0,0
lottery,1,0,0,0,0,0,0,2
humble,0,0,0,0,0,0,0,0
humble,1,0,0,0,2,0,0,1
humble,0,0,0,0,0,0,0,0
humble,1,0,0,0,0,0,0,0
culvert,0,0,0,0,0,0,0,0
culvert,0,0,0,0,0,2,0,0
culvert,0,0,0,0,0,0,0,0
culvert,0,0,0,0,0,0,0,0
culvert,0,0,0,0,0,0,0,0
culvert,0,0,0,0,3,1,0,1
inherit,0,0,0,0,0,0,0,0
inherit,0,0,0,0,0,0,0,0
inherit,0,2,2,0,0,0,1,2
inherit,1,0,0,0,0,0,0,0
perseverance,0,0,0,0,2,0,0,1
perseverance,0,0,0,0,0,0,0,0
perseverance,0,0,0,0,0,0,0,0
perseverance,0,0,0,0,0,0,0,0
smelt,0,0,0,0,0,0,0,0
smelt,0,0,0,0,0,0,0,0
smelt,0,0,1,0,2,3,0,1
smelt,0,0,0,0,0,0,0,0
smelt,0,0,0,0,0,0,0,0
disgusting,0,2,2,2,0,3,2,1
disgusting,0,1,1,2,0,3,1,0
disgusting,0,1,1,0,0,3,2,1
disgusting,0,0,0,0,0,3,0,0
disgusting,0,1,1,1,0,3,1,0
disgusting,0,0,0,1,0,3,1,0
disgusting,0,0,0,0,0,0,0,0
disgusting,0,3,0,0,0,3,0,0
disgusting,0,0,0,0,0,0,0,0
disgusting,0,0,0,0,0,3,0,0
disgusting,0,1,1,2,0,3,1,0
disgusting,0,1,2,2,0,3,0,0
disgusting,0,3,3,3,0,3,1,0
disgusting,0,0,1,2,0,3,1,0
disgusting,0,0,1,0,0,3,0,0
disgusting,0,1,2,2,0,3,0,0
disgusting,0,0,0,0,0,3,0,0
disgusting,0,0,2,2,0,3,0,0
inspector,0,1,1,1,1,1,1,2
inspector,0,0,0,0,0,0,0,0
inspector,0,0,0,0,0,0,0,0
aboriginal,0,0,1,1,0,1,0,0
aboriginal,0,0,0,0,1,0,0,0
aboriginal,0,0,0,0,0,0,0,0
aboriginal,0,0,0,0,0,0,0,0
aboriginal,0,0,0,0,2,0,0,0
missionary,1,2,2,2,1,1,0,0
missionary,0,0,0,0,0,0,0,0
missionary,0,0,0,0,0,0,0,0
desecration,0,2,2,3,0,3,0,0
desecration,0,0,0,0,0,0,0,0
desecration,0,1,0,2,0,2,0,0
desecration,0,3,3,1,0,3,0,0
desecration,0,3,2,3,0,3,0,0
sedan,0,0,0,0,0,0,0,0
sedan,0,0,0,0,0,0,0,0
sedan,1,1,1,1,1,1,1,1
sedan,0,0,0,0,0,0,0,0
sedan,0,0,0,0,0,0,0,0
sedan,0,0,0,0,0,0,0,0
shear,0,0,0,0,0,0,0,0
shear,0,0,0,0,0,0,0,1
shear,0,1,1,0,0,0,0,0
perchance,0,0,0,0,0,0,0,1
perchance,1,1,0,0,0,0,2,2
perchance,1,0,0,0,1,0,1,1
perchance,0,0,0,0,0,0,2,0
unnecessary,0,0,0,0,0,0,0,0
